name_indication,name_activeindication,name_stagegroup,name_cropstage,name_app,name_refapp,bbch_specific,count,summass,name_refapp_adj,treatment,remarks
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1039-LEAF-STEM-DEVELOP,BROAD,Boom sprayer,1019,9,9.101,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,-,undefined,1092,758,11391.242,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,ALL-TERRAIN VEHICLE-(ATV),Boom sprayer,1092,4,1.734,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BACKPACK-APPLICATION,Hand operated sprayer,1092,190,255.623,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BAND,Boom sprayer,1092,64,11.667,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BOX,Soil incorporation,1092,18,980.585,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BROAD,Boom sprayer,1092,2495,3636.544,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,BURNDOWN,Boom sprayer,1092,9,9.33,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,CHEMIGATION,Soil incorporation,1092,4,0.57,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,CROP-TREATMENT-BY-JETTING,Boom sprayer,1092,33,89.772,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,DRENCH,Boom sprayer,1092,103,39.408,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,DRIP-IRRIGATION,Soil incorporation,1092,66,25.657,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,FOLIAR-TREATMENT,Boom sprayer,1092,1171,11759.247,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,GROUND-APPLICATION,Boom sprayer,1092,12,1.082,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,HELICOPTER/AIRPLANE,Aerial application,1092,54,542.493,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,HIGH-TRACTOR,Boom sprayer,1092,298,4594.859,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,IN-FURROW,Soil incorporation,1092,6,1.171,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SOIL-DRENCH,Soil incorporation,1092,21,5.723,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,1092,1,6.548,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SPOT-TREATMENT,Boom sprayer,1092,23,34.787,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SPRAY:OTHERS,Boom sprayer,1092,196,3101.041,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,SPRAYING,Boom sprayer,1092,132,630.362,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,STEM-TREATMENT,Hand operated sprayer,1092,5,0.258,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,STRIP-TREATMENT,Boom sprayer,1092,16,41.611,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,TRACTOR-APPLICATION,Boom sprayer,1092,344,3356.867,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1092--POST-EM,TREATMENT-BY-DIPPING,Soil incorporation,1092,3,0.044,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,-,undefined,1019,129,286.873,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,ATOMISING,Boom sprayer,1019,8,6.518,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,BACKPACK-APPLICATION,Hand operated sprayer,1019,7,2.852,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,BAND,Boom sprayer,1019,18,4.004,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,BROAD,Boom sprayer,1019,755,2577.546,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,FOLIAR-TREATMENT,Boom sprayer,1019,147,224.81,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,HELICOPTER/AIRPLANE,Aerial application,1019,3,7.305,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,HIGH-TRACTOR,Boom sprayer,1019,97,203.003,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,ROW-TREATMENT,Boom sprayer,1019,8,75.477,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,1019,22,52.992,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,SPOT-TREATMENT,Boom sprayer,1019,6,0.913,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1129-LEAF/STEM-DEV.,TRACTOR-APPLICATION,Boom sprayer,1019,174,1396.909,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1214-2.-4.LEAF,BROAD,Boom sprayer,1019,60,4.059,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,AERIAL-APPLICATION,Aerial application,1019,39,24.739,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,BACKPACK-APPLICATION,Hand operated sprayer,1019,10,3.632,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,CHEMIGATION,Soil incorporation,1019,24,11.393,Soil incorporation,soil,leaf crop stage
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,GROUND-APPLICATION,Boom sprayer,1019,292,956.908,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,HELICOPTER/AIRPLANE,Aerial application,1019,111,421.397,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,HIGH-TRACTOR,Boom sprayer,1019,326,7712.054,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1218-2-8.LEAF,TRACTOR-APPLICATION,Boom sprayer,1019,272,1586.034,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1516-5/6 LEAVES,-,undefined,1019,7,35.943,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1516-5/6 LEAVES,BAND,Boom sprayer,1019,13,19.387,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1516-5/6 LEAVES,BROAD,Boom sprayer,1019,550,31033.466,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1516-5/6 LEAVES,SPOT-TREATMENT,Boom sprayer,1019,173,488.981,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,-,undefined,2029,13,59.818,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,BROAD,Boom sprayer,2029,254,454.976,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,HELICOPTER/AIRPLANE,Aerial application,2029,176,1130.025,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,HIGH-TRACTOR,Boom sprayer,2029,360,18185.188,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,1939-STEM-ELONGAT.,TRACTOR-APPLICATION,Boom sprayer,2029,313,4084.179,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,-,undefined,3039,121,385.85,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,ATOMISING,Boom sprayer,3039,6,2.284,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,BAND,Boom sprayer,3039,9,2.556,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,BROAD,Boom sprayer,3039,817,3185.476,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,FOLIAR-TREATMENT,Boom sprayer,3039,136,143.155,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,20,62.722,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3139-CLOSING-ROWS,SPOT-TREATMENT,Boom sprayer,3039,2,0.105,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3351-BOOTING,BROAD,Boom sprayer,3039,550,2141.848,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3351-BOOTING,SPOT-TREATMENT,Boom sprayer,3039,21,24.777,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3737-FLAG-LEAF-EMERGING,BROAD,Boom sprayer,3039,124,1366.353,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,3737-FLAG-LEAF-EMERGING,SPOT-TREATMENT,Boom sprayer,3039,2,0.265,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,-,undefined,4049,62,590.374,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,ATOMISING,Boom sprayer,4049,6,0.982,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,BACKPACK-APPLICATION,Hand operated sprayer,4049,8,6.422,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,BROAD,Boom sprayer,4049,783,2704.157,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,HELICOPTER/AIRPLANE,Aerial application,4049,12,25.449,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,HIGH-TRACTOR,Boom sprayer,4049,137,706.923,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,4049,18,23.416,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,4055-TUBER-FORMATION,TRACTOR-APPLICATION,Boom sprayer,4049,199,3980.732,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,-,undefined,5059,615,1092.885,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,AERIAL-APPLICATION,Aerial application,5059,19,72.989,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,BROAD,Boom sprayer,5059,5,0.144,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,CHEMIGATION,Soil incorporation,5059,4,0.75,Soil incorporation,soil,flower crop stage
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,GROUND-APPLICATION,Boom sprayer,5059,223,2092.815,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5057-PRE-FLOWERING,SPOT-TREATMENT,Boom sprayer,5059,4,3.87,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,-,undefined,5059,3,0.209,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,BACKPACK-APPLICATION,Hand operated sprayer,5059,62,153.008,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,FOLIAR-TREATMENT,Boom sprayer,5059,2,0.265,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,SOIL-DRENCH,Soil incorporation,5059,2,5.97,Soil incorporation,soil,flower crop stage
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,5059-PRE-FLOWERING,TRACTOR-APPLICATION,Boom sprayer,5059,89,832.903,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,A3030-STEM-ELONG.-1CM-AUT-CER,-,undefined,3039,3,1.156,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,A3049-STEM ELONG-AUT-OSR,-,undefined,3039,29,5.045,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,A3131-1.NODE-AUT-CER,-,undefined,3039,78,78.719,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,A3739-FLAG-LEAF-VISIB-AUT-CER,-,undefined,3039,69,80.475,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,A4049-BOOTING-AUT-CER,-,undefined,4049,31,85.918,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,-,undefined,3039,1168,3500.307,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,BROAD,Boom sprayer,3039,4720,5458.905,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3030-STEM-ELONG.-1CM-SPR-CER,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,14,55.945,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3032-STEM ELONG 1-SPR-OSR,-,undefined,3039,11,4.472,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3032-STEM ELONG 1-SPR-OSR,BROAD,Boom sprayer,3039,561,730.28,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3032-STEM ELONG 1-SPR-OSR,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,1,0.339,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3049-STEM ELONG-SPR-OSR,-,undefined,3039,270,257.945,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,-,undefined,3039,1495,6780.031,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3131-1.NODE-SPR-CER,BROAD,Boom sprayer,3039,4147,4594.132,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,-,undefined,3039,1543,7064.575,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,BROAD,Boom sprayer,3039,4553,4996.46,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,HELICOPTER/AIRPLANE,Aerial application,3039,5,1.615,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,HIGH-TRACTOR,Boom sprayer,3039,159,776.053,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,13,28.374,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3236-2.NODE-6.NODE-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,3039,140,572.278,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3349-STEM-ELONG 2-SPR-OSR,BROAD,Boom sprayer,3039,2,2.13,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3349-STEM-ELONG 2-SPR-OSR,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,1,1.75,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3739-FLAG-LEAF-VISIB-SPR-CER,-,undefined,3039,1359,6328.805,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3739-FLAG-LEAF-VISIB-SPR-CER,BROAD,Boom sprayer,3039,5774,9560.937,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S3739-FLAG-LEAF-VISIB-SPR-CER,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,3039,9,34.187,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,-,undefined,4049,1409,3639.986,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,BROAD,Boom sprayer,4049,4336,4640.157,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,HELICOPTER/AIRPLANE,Aerial application,4049,4,3.289,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,HIGH-TRACTOR,Boom sprayer,4049,147,555.097,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,4049,8,21.497,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,S4049-BOOTING-SPR-CER,TRACTOR-APPLICATION,Boom sprayer,4049,136,366.818,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,VEGETATIVE-PHASE,-,undefined,4049,47,298.274,undefined,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 LEAF-TREATMENT,VEGETATIVE-PHASE,DIRECT-SEEDED-RICE,Seed treatment,4049,7,3.62,Boom sprayer,crop,middle/late crop stage
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,-,undefined,9,315,1766.86,undefined,undefined,could be soil for pre treatment stage
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,AERIAL-APPLICATION,Aerial application,9,11,5.491,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,ATOMISING,Boom sprayer,9,2,0.102,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BACKPACK-APPLICATION,Hand operated sprayer,9,21,10.941,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BAND,Boom sprayer,9,90,86.58,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BOX,Soil incorporation,9,6,205.29,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BROAD,Boom sprayer,9,885,418.901,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,BURNDOWN,Boom sprayer,9,1,0.653,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,CHEMIGATION,Soil incorporation,9,12,5.436,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,CROP-TREATMENT-BY-JETTING,Boom sprayer,9,23,59.649,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,DRENCH,Boom sprayer,9,6,0.247,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,FOLIAR-TREATMENT,Boom sprayer,9,204,356.177,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,GROUND-APPLICATION,Boom sprayer,9,91,94.841,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,HELICOPTER/AIRPLANE,Aerial application,9,4,3.549,Aerial application,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,HIGH-TRACTOR,Boom sprayer,9,63,120.844,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,IN-FURROW,Soil incorporation,9,2,0.382,Soil incorporation,soil,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,SOIL-TREATMENT-BY-SPRAYING,Soil incorporation,9,19,19.699,Boom sprayer,soil,need to adjust it to boom sprayer; still soil treatment for fungicides?
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,SPOT-TREATMENT,Boom sprayer,9,8,1.768,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,SPRAYING,Boom sprayer,9,32,21.087,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,STEM-TREATMENT,Hand operated sprayer,9,1,0.106,Hand operated sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,STRIP-TREATMENT,Boom sprayer,9,12,39.974,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009-PRE-EM,TRACTOR-APPLICATION,Boom sprayer,9,168,860.53,Boom sprayer,crop,
FUNGICIDES,FUNGICIDES-ACTIV,2 PRE-EM,0009H-PRE-EM,-,undefined,9,63,190.611,undefined,undefined,could be soil for pre treatment stage
